date	time	latitude	longitude	tcwv	reflectance	sza	saa	vza	vaa	am	epsilon	I0	elevation	ssrd_wm2	alpha	beta	Csat	CI
20220829	18	-6.75	113.25	44.678		157.081	82.433	28.217	-104.416		0.982	1337.0	0.0	0.0	1.044	0.086		
20220829	18	-6.75	114.0	45.426		156.333	82.572	27.481	-104.778		0.982	1337.0	0.0	0.0	0.928	0.069		
20220829	18	-6.75	114.75	45.898		155.604	82.696	26.767	-105.152		0.982	1337.0	0.0	0.0	0.876	0.068		
20220829	18	-6.75	115.5	45.137		154.855	82.813	26.034	-105.557		0.982	1337.0	0.0	0.0	0.914	0.07		
20220829	18	-6.75	116.25	43.951		154.126	82.917	25.321	-105.975		0.982	1337.0	0.0	0.0	0.906	0.069		
20220829	18	-7.5	110.25	31.059		160.125	83.767	31.283	-104.558		0.982	1337.0	340.0	0.0	1.346	0.123		
20220829	18	-7.5	111.0	34.273		159.376	83.887	30.548	-104.881		0.982	1337.0	158.0	0.0	1.379	0.145		
20220829	18	-7.5	111.75	39.271		158.647	83.993	29.834	-105.211		0.982	1337.0	152.0	0.0	1.467	0.189		
20220829	18	-7.5	112.5	38.449		157.897	84.09	29.101	-105.568		0.982	1337.0	27.0	0.0	1.375	0.138		
20220829	18	-7.5	113.25	39.562		157.167	84.175	28.389	-105.934		0.982	1337.0	0.0	0.0	1.112	0.089		
20220829	18	-7.5	114.0	41.451		156.418	84.253	27.659	-106.331		0.982	1337.0	0.0	0.0	0.995	0.074		
20220829	18	-7.5	114.75	43.728		155.688	84.32	26.949	-106.739		0.982	1337.0	0.0	0.0	0.883	0.064		
20220829	18	-7.5	115.5	43.504		154.938	84.383	26.222	-107.182		0.982	1337.0	0.0	0.0	0.913	0.069		
20220829	18	-7.5	116.25	41.373		154.208	84.436	25.516	-107.638		0.982	1337.0		0.0	0.922	0.067		
20220829	18	-8.25	110.25	36.256		160.194	85.865	31.456	-105.98		0.982	1337.0	0.0	0.0	1.245	0.125		
20220829	18	-8.25	111.0	37.098		159.444	85.902	30.726	-106.331		0.982	1337.0	0.0	0.0	1.21	0.129		
20220829	18	-8.25	111.75	37.092		158.713	85.932	30.016	-106.69		0.982	1337.0	179.0	0.0	1.136	0.098		
20220829	18	-8.25	112.5	34.85		157.963	85.957	29.289	-107.077		0.982	1337.0	450.0	0.0	1.044	0.083		
20220829	18	-8.25	113.25	36.502		157.233	85.976	28.583	-107.475		0.982	1337.0	5.0	0.0	1.065	0.081		
20220829	18	-8.25	114.0	38.959		156.482	85.99	27.859	-107.905		0.982	1337.0	520.0	0.0	0.981	0.085		
20220829	18	-8.25	114.75	42.06		155.752	85.999	27.155	-108.347		0.982	1337.0	685.0	0.0	0.848	0.067		
20220829	18	-8.25	115.5	43.402		155.002	86.004	26.435	-108.827		0.982	1337.0	307.0	0.0	0.9	0.074		
20220829	18	-8.25	116.25	41.557		154.271	86.006	25.736	-109.321		0.982	1337.0	0.0	0.0	0.946	0.07		
20220829	18	-9.0	110.25	33.469		160.234	87.919	31.639	-107.351		0.982	1337.0		0.0	1.189	0.106		
20220829	18	-9.0	111.0	35.344		159.484	87.875	30.914	-107.728		0.982	1337.0		0.0	1.146	0.101		
20220829	18	-9.0	111.75	37.578		158.754	87.831	30.21	-108.113		0.982	1337.0		0.0	1.077	0.08		
20220829	18	-9.0	112.5	38.449		158.003	87.785	29.489	-108.53		0.982	1337.0		0.0	0.959	0.077		
20220829	18	-9.0	113.25	40.039		157.273	87.738	28.788	-108.956		0.982	1337.0		0.0	0.925	0.072		
20220829	18	-9.0	114.0	41.25		156.523	87.689	28.07	-109.417		0.982	1337.0		0.0	0.839	0.065		
20220829	18	-9.0	114.75	43.35		155.793	87.641	27.373	-109.891		0.982	1337.0		0.0	0.789	0.067		
20220829	18	-9.0	115.5	44.609		155.043	87.59	26.66	-110.405		0.982	1337.0		0.0	0.82	0.071		
20220829	18	-9.0	116.25	44.223		154.313	87.54	25.967	-110.933		0.982	1337.0		0.0	0.847	0.074		
20220829	21	-5.25	110.25	49.144		115.444	82.383	30.868	-100.293		0.982	1337.0	0.0	0.0	1.414	0.191		
20220829	21	-5.25	111.0	50.05		114.694	82.36	30.12	-100.526		0.982	1337.0	0.0	0.0	1.315	0.144		
20220829	21	-5.25	111.75	50.948		113.964	82.337	29.393	-100.765		0.982	1337.0		0.0	1.169	0.116		
20220829	21	-5.25	112.5	50.81		113.214	82.311	28.647	-101.024		0.982	1337.0	0.0	0.0	0.935	0.083		
20220829	21	-5.25	113.25	51.148		112.483	82.285	27.921	-101.29		0.982	1337.0		0.0	0.857	0.077		
20220829	21	-5.25	114.0	52.095		111.734	82.257	27.176	-101.579		0.982	1337.0	0.0	0.0	0.832	0.076		
20220829	21	-5.25	114.75	52.183		111.003	82.228	26.451	-101.877		0.982	1337.0	0.0	0.0	0.848	0.077		
20220829	21	-5.25	115.5	51.728		110.254	82.197	25.708	-102.201		0.982	1337.0		0.0	0.816	0.084		
20220829	21	-5.25	116.25	51.943		109.524	82.165	24.985	-102.535		0.982	1337.0		0.0	0.777	0.088		
20220829	21	-6.0	110.25	46.472		115.54	82.733	30.99	-101.713		0.982	1337.0	0.0	0.0	1.488	0.225		
20220829	21	-6.0	111.0	46.587		114.79	82.698	30.246	-101.977		0.982	1337.0	0.0	0.0	1.479	0.222		
20220829	21	-6.0	111.75	47.435		114.06	82.663	29.522	-102.247		0.982	1337.0	0.0	0.0	1.444	0.185		
20220829	21	-6.0	112.5	47.437		113.311	82.626	28.78	-102.54		0.982	1337.0	0.0	0.0	1.245	0.115		
20220829	21	-6.0	113.25	47.238		112.581	82.589	28.058	-102.84		0.982	1337.0	0.0	0.0	0.947	0.075		
20220829	21	-6.0	114.0	47.941		111.831	82.55	27.317	-103.166		0.982	1337.0	0.0	0.0	0.853	0.07		
20220829	21	-6.0	114.75	48.267		111.102	82.51	26.597	-103.501		0.982	1337.0	0.0	0.0	0.84	0.072		
20220829	21	-6.0	115.5	48.329		110.352	82.468	25.859	-103.866		0.982	1337.0	0.0	0.0	0.872	0.074		
20220829	21	-6.0	116.25	49.185		109.623	82.426	25.141	-104.243		0.982	1337.0	0.0	0.0	0.871	0.078		
20220829	21	-6.75	110.25	37.156		115.634	83.094	31.131	-103.161		0.982	1337.0	0.0	0.0	1.446	0.158		
20220829	21	-6.75	111.0	40.302		114.885	83.047	30.391	-103.455		0.982	1337.0	36.0	0.0	1.473	0.194		
20220829	21	-6.75	111.75	44.159		114.155	83.001	29.672	-103.756		0.982	1337.0	0.0	0.0	1.482	0.204		
20220829	21	-6.75	112.5	44.706		113.406	82.952	28.934	-104.082		0.982	1337.0	0.0	0.0	1.378	0.155		
20220829	21	-6.75	113.25	45.124		112.677	82.903	28.217	-104.416		0.982	1337.0	0.0	0.0	1.059	0.083		
20220829	21	-6.75	114.0	45.72		111.928	82.852	27.481	-104.778		0.982	1337.0	0.0	0.0	0.92	0.066		
20220829	21	-6.75	114.75	45.197		111.199	82.801	26.767	-105.152		0.982	1337.0	0.0	0.0	0.845	0.067		
20220829	21	-6.75	115.5	43.808		110.45	82.748	26.034	-105.557		0.982	1337.0	0.0	0.0	0.889	0.068		
20220829	21	-6.75	116.25	43.636		109.721	82.695	25.321	-105.975		0.982	1337.0	0.0	0.0	0.899	0.069		
20220829	21	-7.5	110.25	31.036		115.72	83.447	31.283	-104.558		0.982	1337.0	340.0	0.0	1.327	0.119		
20220829	21	-7.5	111.0	34.784		114.972	83.389	30.548	-104.881		0.982	1337.0	158.0	0.0	1.343	0.124		
20220829	21	-7.5	111.75	39.023		114.243	83.331	29.834	-105.211		0.982	1337.0	152.0	0.0	1.347	0.131		
20220829	21	-7.5	112.5	38.134		113.495	83.271	29.101	-105.568		0.982	1337.0	27.0	0.0	1.286	0.119		
20220829	21	-7.5	113.25	39.663		112.766	83.211	28.389	-105.934		0.982	1337.0	0.0	0.0	1.09	0.083		
20220829	21	-7.5	114.0	41.323		112.018	83.149	27.659	-106.331		0.982	1337.0	0.0	0.0	0.959	0.068		
20220829	21	-7.5	114.75	43.3		111.29	83.087	26.949	-106.739		0.982	1337.0	0.0	0.0	0.877	0.062		
20220829	21	-7.5	115.5	41.964		110.542	83.023	26.222	-107.182		0.982	1337.0	0.0	0.0	0.892	0.068		
20220829	21	-7.5	116.25	40.521		109.814	82.959	25.516	-107.638		0.982	1337.0		0.0	0.907	0.069		
20220829	21	-8.25	110.25	35.968		115.805	83.812	31.456	-105.98		0.982	1337.0	0.0	0.0	1.217	0.126		
20220829	21	-8.25	111.0	36.921		115.057	83.741	30.726	-106.331		0.982	1337.0	0.0	0.0	1.208	0.118		
20220829	21	-8.25	111.75	37.031		114.329	83.672	30.016	-106.69		0.982	1337.0	179.0	0.0	1.144	0.089		
20220829	21	-8.25	112.5	35.322		113.582	83.6	29.289	-107.077		0.982	1337.0	450.0	0.0	1.041	0.078		
20220829	21	-8.25	113.25	37.316		112.854	83.528	28.583	-107.475		0.982	1337.0	5.0	0.0	1.033	0.077		
20220829	21	-8.25	114.0	39.327		112.107	83.455	27.859	-107.905		0.982	1337.0	520.0	0.0	0.938	0.077		
20220829	21	-8.25	114.75	42.327		111.379	83.382	27.155	-108.347		0.982	1337.0	685.0	0.0	0.851	0.066		
20220829	21	-8.25	115.5	42.031		110.632	83.306	26.435	-108.827		0.982	1337.0	307.0	0.0	0.913	0.072		
20220829	21	-8.25	116.25	40.327		109.905	83.231	25.736	-109.321		0.982	1337.0	0.0	0.0	0.943	0.073		
20220829	21	-9.0	110.25	33.396		115.882	84.168	31.639	-107.351		0.982	1337.0		0.0	1.136	0.107		
20220829	21	-9.0	111.0	35.171		115.136	84.086	30.914	-107.728		0.982	1337.0		0.0	1.124	0.096		
20220829	21	-9.0	111.75	37.784		114.409	84.005	30.21	-108.113		0.982	1337.0		0.0	1.074	0.077		
20220829	21	-9.0	112.5	39.118		113.662	83.921	29.489	-108.53		0.982	1337.0		0.0	0.946	0.069		
20220829	21	-9.0	113.25	40.935		112.935	83.839	28.788	-108.956		0.982	1337.0		0.0	0.91	0.066		
20220829	21	-9.0	114.0	42.49		112.189	83.754	28.07	-109.417		0.982	1337.0		0.0	0.801	0.063		
20220829	21	-9.0	114.75	44.585		111.463	83.67	27.373	-109.891		0.982	1337.0		0.0	0.77	0.067		
20220829	21	-9.0	115.5	44.591		110.717	83.583	26.66	-110.405		0.982	1337.0		0.0	0.819	0.072		
20220829	21	-9.0	116.25	43.38		109.991	83.498	25.967	-110.933		0.982	1337.0		0.0	0.859	0.076		
20220830	00	-5.25	110.25	51.03	0.09	71.19	78.534	30.868	-100.293	3.101	0.983	1337.657	0.0	123.058	1.374	0.135	0.06	0.296
20220830	00	-5.25	111.0	51.571	0.065	70.448	78.412	30.12	-100.526	2.988	0.983	1337.657	0.0	113.636	1.333	0.117	0.042	0.206
20220830	00	-5.25	111.75	52.202	0.114	69.727	78.29	29.393	-100.765	2.886	0.983	1337.657		93.476	1.274	0.103	0.07	0.347
20220830	00	-5.25	112.5	51.844	0.108	68.986	78.162	28.647	-101.024	2.789	0.983	1337.657	0.0	91.876	0.953	0.076	0.064	0.317
20220830	00	-5.25	113.25	51.952	0.023	68.265	78.035	27.921	-101.29	2.7	0.983	1337.657		85.973	0.817	0.081	0.013	0.06
20220830	00	-5.25	114.0	52.44	0.027	67.525	77.901	27.176	-101.579	2.616	0.983	1337.657	0.0	161.92	0.827	0.088	0.015	0.07
20220830	00	-5.25	114.75	52.829	0.043	66.804	77.768	26.451	-101.877	2.539	0.983	1337.657	0.0	152.64	0.858	0.086	0.023	0.111
20220830	00	-5.25	115.5	53.741	0.081	66.065	77.628	25.708	-102.201	2.465	0.983	1337.657		148.924	0.859	0.087	0.041	0.201
20220830	00	-5.25	116.25	54.764	0.15	65.345	77.488	24.985	-102.535	2.397	0.983	1337.657		148.48	0.812	0.093	0.074	0.367
20220830	00	-6.0	110.25	47.178	0.021	71.339	78.288	30.99	-101.713	3.125	0.983	1337.657	0.0	119.982	1.457	0.109	0.014	0.065
20220830	00	-6.0	111.0	47.048	0.016	70.599	78.156	30.246	-101.977	3.01	0.983	1337.657	0.0	124.053	1.458	0.094	0.01	0.045
20220830	00	-6.0	111.75	47.587	0.016	69.879	78.024	29.522	-102.247	2.907	0.983	1337.657	0.0	143.449	1.461	0.093	0.01	0.045
20220830	00	-6.0	112.5	47.733	0.016	69.139	77.885	28.78	-102.54	2.808	0.983	1337.657	0.0	158.631	1.369	0.083	0.01	0.045
20220830	00	-6.0	113.25	47.636	0.015	68.42	77.748	28.058	-102.84	2.719	0.983	1337.657	0.0	156.64	0.885	0.061	0.009	0.04
20220830	00	-6.0	114.0	47.962	0.027	67.682	77.603	27.317	-103.166	2.633	0.983	1337.657	0.0	177.742	0.848	0.073	0.015	0.07
20220830	00	-6.0	114.75	48.014	0.017	66.963	77.459	26.597	-103.501	2.555	0.983	1337.657	0.0	178.756	0.847	0.075	0.009	0.04
20220830	00	-6.0	115.5	48.821	0.039	66.225	77.308	25.859	-103.866	2.481	0.983	1337.657	0.0	184.907	0.9	0.074	0.02	0.095
20220830	00	-6.0	116.25	50.405	0.047	65.508	77.158	25.141	-104.243	2.412	0.983	1337.657	0.0	194.027	0.903	0.079	0.023	0.111
20220830	00	-6.75	110.25	37.909	0.023	71.494	78.038	31.131	-103.161	3.151	0.983	1337.657	0.0	116.8	1.46	0.094	0.016	0.075
20220830	00	-6.75	111.0	40.811	0.03	70.756	77.895	30.391	-103.455	3.034	0.983	1337.657	36.0	139.502	1.421	0.078	0.02	0.095
20220830	00	-6.75	111.75	43.743	0.041	70.038	77.753	29.672	-103.756	2.929	0.983	1337.657	0.0	154.098	1.379	0.079	0.026	0.126
20220830	00	-6.75	112.5	44.512	0.018	69.301	77.603	28.934	-104.082	2.829	0.983	1337.657	0.0	164.284	1.427	0.1	0.011	0.05
20220830	00	-6.75	113.25	45.339	0.015	68.583	77.455	28.217	-104.416	2.739	0.983	1337.657	0.0	177.138	1.067	0.07	0.009	0.04
20220830	00	-6.75	114.0	45.257	0.015	67.847	77.3	27.481	-104.778	2.652	0.983	1337.657	0.0	186.933	0.929	0.072	0.008	0.035
20220830	00	-6.75	114.75	44.241	0.017	67.13	77.145	26.767	-105.152	2.573	0.983	1337.657	0.0	183.218	0.877	0.072	0.009	0.04
20220830	00	-6.75	115.5	43.329	0.017	66.394	76.983	26.034	-105.557	2.497	0.983	1337.657	0.0	172.444	0.919	0.069	0.009	0.04
20220830	00	-6.75	116.25	44.012	0.015	65.679	76.822	25.321	-105.975	2.428	0.983	1337.657	0.0	200.711	0.948	0.07	0.008	0.035
20220830	00	-7.5	110.25	31.108	0.104	71.649	77.797	31.283	-104.558	3.176	0.983	1337.657	340.0	67.698	1.33	0.109	0.072	0.357
20220830	00	-7.5	111.0	35.27	0.051	70.913	77.644	30.548	-104.881	3.058	0.983	1337.657	158.0	122.453	1.34	0.096	0.034	0.166
20220830	00	-7.5	111.75	38.28	0.029	70.197	77.491	29.834	-105.211	2.952	0.983	1337.657	152.0	129.084	1.221	0.086	0.018	0.085
20220830	00	-7.5	112.5	37.833	0.033	69.461	77.332	29.101	-105.568	2.85	0.983	1337.657	27.0	145.671	1.293	0.111	0.02	0.095
20220830	00	-7.5	113.25	39.817	0.017	68.746	77.173	28.389	-105.934	2.759	0.983	1337.657	0.0	153.991	1.125	0.093	0.01	0.045
20220830	00	-7.5	114.0	40.811	0.014	68.011	77.007	27.659	-106.331	2.671	0.983	1337.657	0.0	171.36	0.965	0.085	0.008	0.035
20220830	00	-7.5	114.75	42.057	0.014	67.297	76.842	26.949	-106.739	2.591	0.983	1337.657	0.0	191.467	0.91	0.082	0.008	0.035
20220830	00	-7.5	115.5	40.415	0.017	66.563	76.67	26.222	-107.182	2.514	0.983	1337.657	0.0	198.382	0.927	0.08	0.009	0.04
20220830	00	-7.5	116.25	40.298	0.012	65.849	76.498	25.516	-107.638	2.444	0.983	1337.657		212.96	0.965	0.077	0.006	0.025
20220830	00	-8.25	110.25	34.655	0.027	71.812	77.552	31.456	-105.98	3.204	0.983	1337.657	0.0	104.693	1.203	0.154	0.019	0.09
20220830	00	-8.25	111.0	36.163	0.029	71.077	77.388	30.726	-106.331	3.084	0.983	1337.657	0.0	85.173	1.186	0.131	0.019	0.09
20220830	00	-8.25	111.75	36.54	0.134	70.363	77.225	30.016	-106.69	2.976	0.983	1337.657	179.0	40.284	1.087	0.113	0.086	0.427
20220830	00	-8.25	112.5	35.71	0.079	69.63	77.055	29.289	-107.077	2.873	0.983	1337.657	450.0	67.858	1.036	0.117	0.048	0.236
20220830	00	-8.25	113.25	37.428	0.062	68.916	76.886	28.583	-107.475	2.78	0.983	1337.657	5.0	64.0	1.01	0.114	0.037	0.181
20220830	00	-8.25	114.0	38.655	0.165	68.184	76.71	27.859	-107.905	2.691	0.983	1337.657	520.0	116.907	0.905	0.105	0.094	0.467
20220830	00	-8.25	114.75	41.124	0.143	67.472	76.534	27.155	-108.347	2.61	0.983	1337.657	685.0	174.738	0.872	0.099	0.078	0.387
20220830	00	-8.25	115.5	39.827	0.018	66.74	76.351	26.435	-108.827	2.532	0.983	1337.657	307.0	180.053	0.947	0.096	0.01	0.045
20220830	00	-8.25	116.25	39.534	0.02	66.029	76.168	25.736	-109.321	2.461	0.983	1337.657	0.0	203.733	0.999	0.091	0.01	0.045
20220830	00	-9.0	110.25	32.149	0.025	71.973	77.316	31.639	-107.351	3.231	0.983	1337.657		110.08	1.094	0.164	0.018	0.085
20220830	00	-9.0	111.0	34.573	0.028	71.241	77.142	30.914	-107.728	3.109	0.983	1337.657		95.627	1.062	0.161	0.019	0.09
20220830	00	-9.0	111.75	37.952	0.071	70.528	76.969	30.21	-108.113	3.0	0.983	1337.657		86.649	1.012	0.144	0.046	0.226
20220830	00	-9.0	112.5	39.757	0.098	69.797	76.789	29.489	-108.53	2.896	0.983	1337.657		82.631	0.899	0.131	0.061	0.302
20220830	00	-9.0	113.25	41.766	0.025	69.086	76.61	28.788	-108.956	2.801	0.983	1337.657		87.431	0.854	0.122	0.015	0.07
20220830	00	-9.0	114.0	43.052	0.083	68.356	76.423	28.07	-109.417	2.711	0.983	1337.657		129.138	0.768	0.11	0.047	0.231
20220830	00	-9.0	114.75	44.305	0.119	67.646	76.237	27.373	-109.891	2.629	0.983	1337.657		142.027	0.77	0.102	0.066	0.327
20220830	00	-9.0	115.5	43.124	0.074	66.917	76.043	26.66	-110.405	2.551	0.983	1337.657		163.467	0.852	0.098	0.039	0.191
20220830	00	-9.0	116.25	41.714	0.023	66.208	75.85	25.967	-110.933	2.479	0.983	1337.657		183.68	0.916	0.095	0.012	0.055
20220830	03	-5.25	110.25	51.095	0.038	28.689	60.214	30.868	-100.293	1.14	0.983	1337.657	0.0	684.338	1.384	0.132	0.008	0.035
20220830	03	-5.25	111.0	51.581	0.095	28.035	59.44	30.12	-100.526	1.133	0.983	1337.657	0.0	669.067	1.362	0.122	0.02	0.095
20220830	03	-5.25	111.75	52.63	0.043	27.403	58.651	29.393	-100.765	1.126	0.983	1337.657		492.853	1.351	0.117	0.009	0.04
20220830	03	-5.25	112.5	52.714	0.044	26.759	57.801	28.647	-101.024	1.12	0.983	1337.657	0.0	546.4	1.099	0.098	0.009	0.04
20220830	03	-5.25	113.25	53.503	0.018	26.139	56.935	27.921	-101.29	1.114	0.983	1337.657		699.822	0.811	0.087	0.004	0.015
20220830	03	-5.25	114.0	53.97	0.014	25.508	56.001	27.176	-101.579	1.108	0.983	1337.657	0.0	755.644	0.844	0.089	0.003	0.01
20220830	03	-5.25	114.75	54.679	0.133	24.9	55.047	26.451	-101.877	1.102	0.983	1337.657	0.0	758.756	0.857	0.088	0.028	0.136
20220830	03	-5.25	115.5	55.464	0.118	24.284	54.018	25.708	-102.201	1.097	0.983	1337.657		666.08	0.831	0.094	0.024	0.116
20220830	03	-5.25	116.25	56.136	0.072	23.692	52.965	24.985	-102.535	1.092	0.983	1337.657		563.769	0.773	0.1	0.015	0.07
20220830	03	-6.0	110.25	46.864	0.012	29.063	59.056	30.99	-101.713	1.144	0.983	1337.657	0.0	733.796	1.452	0.103	0.003	0.01
20220830	03	-6.0	111.0	46.749	0.012	28.418	58.26	30.246	-101.977	1.137	0.983	1337.657	0.0	772.587	1.427	0.087	0.003	0.01
20220830	03	-6.0	111.75	47.798	0.01	27.795	57.449	29.522	-102.247	1.13	0.983	1337.657	0.0	761.173	1.44	0.098	0.002	0.005
20220830	03	-6.0	112.5	48.696	0.054	27.16	56.579	28.78	-102.54	1.124	0.983	1337.657	0.0	729.351	1.428	0.123	0.011	0.05
20220830	03	-6.0	113.25	48.817	0.009	26.549	55.691	28.058	-102.84	1.118	0.983	1337.657	0.0	742.204	0.911	0.076	0.002	0.005
20220830	03	-6.0	114.0	49.212	0.047	25.929	54.737	27.317	-103.166	1.112	0.983	1337.657	0.0	791.342	0.869	0.082	0.01	0.045
20220830	03	-6.0	114.75	49.628	0.024	25.331	53.763	26.597	-103.501	1.106	0.983	1337.657	0.0	735.36	0.872	0.081	0.005	0.02
20220830	03	-6.0	115.5	50.792	0.077	24.726	52.715	25.859	-103.866	1.101	0.983	1337.657	0.0	734.507	0.914	0.082	0.016	0.075
20220830	03	-6.0	116.25	52.382	0.157	24.144	51.644	25.141	-104.243	1.096	0.983	1337.657	0.0	774.507	0.909	0.089	0.032	0.156
20220830	03	-6.75	110.25	38.036	0.011	29.461	57.9	31.131	-103.161	1.149	0.983	1337.657	0.0	750.524	1.456	0.095	0.002	0.005
20220830	03	-6.75	111.0	41.532	0.024	28.824	57.083	30.391	-103.455	1.141	0.983	1337.657	36.0	798.293	1.378	0.083	0.005	0.02
20220830	03	-6.75	111.75	43.766	0.014	28.21	56.253	29.672	-103.756	1.135	0.983	1337.657	0.0	772.213	1.283	0.076	0.003	0.01
20220830	03	-6.75	112.5	45.034	0.011	27.586	55.362	28.934	-104.082	1.128	0.983	1337.657	0.0	803.609	1.466	0.135	0.002	0.005
20220830	03	-6.75	113.25	45.593	0.009	26.985	54.456	28.217	-104.416	1.122	0.983	1337.657	0.0	806.489	1.114	0.087	0.002	0.005
20220830	03	-6.75	114.0	45.229	0.016	26.374	53.483	27.481	-104.778	1.116	0.983	1337.657	0.0	792.658	0.926	0.082	0.003	0.01
20220830	03	-6.75	114.75	44.71	0.009	25.787	52.492	26.767	-105.152	1.111	0.983	1337.657	0.0	797.938	0.89	0.078	0.002	0.005
20220830	03	-6.75	115.5	44.669	0.011	25.193	51.427	26.034	-105.557	1.105	0.983	1337.657	0.0	795.858	0.948	0.075	0.002	0.005
20220830	03	-6.75	116.25	45.731	0.01	24.623	50.341	25.321	-105.975	1.1	0.983	1337.657	0.0	812.871	0.98	0.077	0.002	0.005
20220830	03	-7.5	110.25	31.337	0.075	29.86	56.806	31.283	-104.558	1.153	0.983	1337.657	340.0	611.058	1.347	0.107	0.016	0.075
20220830	03	-7.5	111.0	35.759	0.023	29.232	55.971	30.548	-104.881	1.146	0.983	1337.657	158.0	705.902	1.308	0.096	0.005	0.02
20220830	03	-7.5	111.75	38.452	0.02	28.627	55.123	29.834	-105.211	1.139	0.983	1337.657	152.0	731.004	1.164	0.083	0.004	0.015
20220830	03	-7.5	112.5	38.761	0.026	28.013	54.215	29.101	-105.568	1.133	0.983	1337.657	27.0	754.293	1.348	0.124	0.006	0.025
20220830	03	-7.5	113.25	39.94	0.009	27.421	53.293	28.389	-105.934	1.127	0.983	1337.657	0.0	731.609	1.182	0.1	0.002	0.005
20220830	03	-7.5	114.0	40.472	0.007	26.821	52.304	27.659	-106.331	1.121	0.983	1337.657	0.0	796.64	0.954	0.082	0.001	0.0
20220830	03	-7.5	114.75	41.532	0.008	26.244	51.299	26.949	-106.739	1.115	0.983	1337.657	0.0	806.72	0.916	0.083	0.002	0.005
20220830	03	-7.5	115.5	40.768	0.008	25.66	50.22	26.222	-107.182	1.109	0.983	1337.657	0.0	812.782	0.955	0.083	0.002	0.005
20220830	03	-7.5	116.25	41.448	0.008	25.101	49.123	25.516	-107.638	1.104	0.983	1337.657		828.071	1.017	0.081	0.002	0.005
20220830	03	-8.25	110.25	34.081	0.012	30.282	55.714	31.456	-105.98	1.158	0.983	1337.657	0.0	599.2	1.203	0.133	0.003	0.01
20220830	03	-8.25	111.0	36.229	0.038	29.664	54.862	30.726	-106.331	1.151	0.983	1337.657	0.0	423.769	1.154	0.121	0.008	0.035
20220830	03	-8.25	111.75	36.751	0.132	29.068	53.999	30.016	-106.69	1.144	0.983	1337.657	179.0	397.902	1.042	0.107	0.028	0.136
20220830	03	-8.25	112.5	36.55	0.086	28.463	53.075	29.289	-107.077	1.137	0.983	1337.657	450.0	510.471	0.987	0.113	0.018	0.085
20220830	03	-8.25	113.25	37.923	0.025	27.881	52.139	28.583	-107.475	1.131	0.983	1337.657	5.0	448.142	0.993	0.103	0.005	0.02
20220830	03	-8.25	114.0	38.458	0.038	27.291	51.136	27.859	-107.905	1.125	0.983	1337.657	520.0	664.516	0.906	0.094	0.008	0.035
20220830	03	-8.25	114.75	40.563	0.173	26.725	50.118	27.155	-108.347	1.12	0.983	1337.657	685.0	744.764	0.877	0.093	0.037	0.181
20220830	03	-8.25	115.5	39.374	0.021	26.153	49.028	26.435	-108.827	1.114	0.983	1337.657	307.0	745.476	0.972	0.092	0.004	0.015
20220830	03	-8.25	116.25	39.952	0.016	25.604	47.921	25.736	-109.321	1.109	0.983	1337.657	0.0	789.92	1.051	0.091	0.003	0.01
20220830	03	-9.0	110.25	32.007	0.129	30.704	54.682	31.639	-107.351	1.163	0.983	1337.657		668.48	1.1	0.148	0.028	0.136
20220830	03	-9.0	111.0	34.696	0.024	30.095	53.816	30.914	-107.728	1.156	0.983	1337.657		589.867	1.057	0.142	0.005	0.02
20220830	03	-9.0	111.75	37.78	0.015	29.509	52.939	30.21	-108.113	1.149	0.983	1337.657		553.582	0.975	0.129	0.003	0.01
20220830	03	-9.0	112.5	39.702	0.019	28.913	52.002	29.489	-108.53	1.142	0.983	1337.657		529.12	0.871	0.118	0.004	0.015
20220830	03	-9.0	113.25	42.032	0.022	28.341	51.053	28.788	-108.956	1.136	0.983	1337.657		593.262	0.82	0.108	0.005	0.02
20220830	03	-9.0	114.0	43.059	0.02	27.761	50.039	28.07	-109.417	1.13	0.983	1337.657		594.667	0.758	0.1	0.004	0.015
20220830	03	-9.0	114.75	43.68	0.02	27.205	49.011	27.373	-109.891	1.124	0.983	1337.657		646.827	0.789	0.091	0.004	0.015
20220830	03	-9.0	115.5	42.259	0.147	26.643	47.912	26.66	-110.405	1.119	0.983	1337.657		676.711	0.888	0.09	0.031	0.151
20220830	03	-9.0	116.25	41.169	0.049	26.106	46.797	25.967	-110.933	1.114	0.983	1337.657		692.782	0.957	0.087	0.01	0.045
20220830	06	-5.25	110.25	50.408	0.038	24.554	305.392	30.868	-100.293	1.099	0.983	1337.657	0.0	855.449	1.373	0.117	0.008	0.035
20220830	06	-5.25	111.0	51.675	0.013	25.175	304.388	30.12	-100.526	1.105	0.983	1337.657	0.0	842.258	1.383	0.115	0.003	0.01
20220830	06	-5.25	111.75	53.033	0.012	25.787	303.457	29.393	-100.765	1.111	0.983	1337.657		837.102	1.362	0.119	0.003	0.01
20220830	06	-5.25	112.5	53.695	0.079	26.421	302.546	28.647	-101.024	1.117	0.983	1337.657	0.0	787.324	1.154	0.107	0.017	0.08
20220830	06	-5.25	113.25	54.168	0.083	27.046	301.7	27.921	-101.29	1.123	0.983	1337.657		737.547	0.834	0.086	0.018	0.085
20220830	06	-5.25	114.0	54.779	0.135	27.692	300.871	27.176	-101.579	1.129	0.983	1337.657	0.0	720.231	0.849	0.088	0.029	0.141
